id,name,city,country,operator,source,latitude,longitude
wd_Q22076759,Szentannapuszta megállóhely,Vámospércs,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.519811111,21.965830555
wd_Q22003468,Szentdénes megállóhely,Nagypeterd,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.0365,17.9271
wd_Q16508046,Szentendre,Szentendre,Hungary,MÁV-HÉV Helyiérdekű Vasút Zrt.,Wikidata,47.6609,19.0754
wd_Q9351294,Szentes vasútállomás,Szentes,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.6576,20.2724
wd_Q22045699,Szentetornya megállóhely,Orosháza,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.590946,20.628253
wd_Q21876839,Szentgotthárd vasútállomás,Szentgotthárd,Hungary,Győr–Sopron–Ebenfurti Vasút,Wikidata,46.957347,16.263313
wd_Q22116494,Szentgál vasútállomás,Szentgál,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.136533333,17.707319444
wd_Q16508041,Szentistvántelep,Budakalász,Hungary,MÁV-HÉV Helyiérdekű Vasút Zrt.,Wikidata,47.6288,19.0433
wd_Q25849147,Szentjakab,Mogyoród,Hungary,MÁV-HÉV Helyiérdekű Vasút Zrt.,Wikidata,47.597275,19.290361111
wd_Q16508037,Szentlélek tér,Budapest III. kerülete,Hungary,MÁV-HÉV Helyiérdekű Vasút Zrt.,Wikidata,47.539701,19.047171
wd_Q22140113,Szentléránt megállóhely,Sorkifalud,Hungary,Győr–Sopron–Ebenfurti Vasút,Wikidata,47.121922222,16.733738888
wd_Q21877083,Szentlőrinc vasútállomás,Szentlőrinc,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.033076,17.990684
wd_Q115779515,Szentmihálytelek megállóhely,Szeged,Hungary,,Wikidata,46.2187045,20.0755969
wd_Q21924829,Szentmártonkáta megállóhely,Szentmártonkáta,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.432206,19.679828
wd_Q116978742,Szepes megállóhely,,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.453767,21.612592
wd_Q116978741,Szepeshalom megállóhely,,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.478341,21.598626
wd_Q22091925,Szepezdfürdő megállóhely,Balatonszepezd,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.839722222,17.649716666
wd_Q22093501,Szerecseny megállóhely,Szerecseny,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.469177777,17.547397222
wd_Q22074411,Szerencs vasútállomás,Szerencs,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,48.155883333,21.21485
wd_Q22046814,Szerep megállóhely,Szerep,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.234442,21.145796
wd_Q25835884,Szigetcsép,Szigetcsép,Hungary,MÁV-HÉV Helyiérdekű Vasút Zrt.,Wikidata,47.270046,18.956171
wd_Q25835136,Szigethalom,Szigethalom,Hungary,MÁV-HÉV Helyiérdekű Vasút Zrt.,Wikidata,47.329931,18.993611
wd_Q25835292,Szigethalom alsó,Szigethalom,Hungary,MÁV-HÉV Helyiérdekű Vasút Zrt.,Wikidata,47.321414,18.983561
wd_Q25834897,Szigetszentmiklós alsó,Szigetszentmiklós,Hungary,MÁV-HÉV Helyiérdekű Vasút Zrt.,Wikidata,47.336475,19.019749
wd_Q25834893,Szigetszentmiklós megállóhely,Szigetszentmiklós,Hungary,MÁV-HÉV Helyiérdekű Vasút Zrt.,Wikidata,47.344279,19.050335
wd_Q25834903,Szigetszentmiklós-Gyártelep,Szigetszentmiklós,Hungary,MÁV-HÉV Helyiérdekű Vasút Zrt.,Wikidata,47.333749,19.004201
wd_Q25835890,Szigetszentmárton-Szigetújfalu,Szigetszentmárton,Hungary,MÁV-HÉV Helyiérdekű Vasút Zrt.,Wikidata,47.228059,18.946054
wd_Q22003462,Szigetvár vasútállomás,Szigetvár,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.043063,17.801966
wd_Q22041530,Szihalom megállóhely,Szihalom,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.767181,20.492849
wd_Q22059267,Szikra megállóhely,Lakitelek,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.858298,19.975365
wd_Q22071386,Szikszó vasútállomás,Szikszó,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,48.201641,20.941738
wd_Q22071385,Szikszó-Vásártér megállóhely,Szikszó,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,48.192934,20.934802
wd_Q116978743,Szikáncs megállóhely,Hódmezővásárhely,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.361724,20.446404
wd_Q22138361,Szil-Sopronnémeti vasútállomás,Sopronnémeti,Hungary,Győr–Sopron–Ebenfurti Vasút,Wikidata,47.533377777,17.209561111
wd_Q25848810,Szilasliget,Kerepes,Hungary,MÁV-HÉV Helyiérdekű Vasút Zrt.,Wikidata,47.568058333,19.2746
wd_Q22040991,Szilvásvárad vasútállomás,Szilvásvárad,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,48.113548,20.379019
wd_Q22040988,Szilvásvárad-Szalajkavölgy megállóhely,Szilvásvárad,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,48.095608,20.382505
wd_Q22071956,Szirmabesenyő megállóhely,Szirmabesenyő,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,48.147747222,20.782891666
wd_Q21866925,Szob alsó megállóhely,Szob,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.818126,18.869066
wd_Q21866926,Szob vasútállomás,Szob,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.821061,18.862018
wd_Q22023363,Szokolya vasútállomás,Szokolya,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.871108,19.030638
wd_Q116978744,Szolnok Déli Ipartelepi rendező vasútállomás,Szolnok,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.15478,20.13725
wd_Q12816327,Szolnok vasútállomás,Szolnok,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.179568291,20.175714533
wd_Q116978745,Szolnok-Rendező vasútállomás,Szolnok,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.183459,20.170422
wd_Q21872202,Szombathely vasútállomás,Szombathely,Hungary,Győr–Sopron–Ebenfurti Vasút,Wikidata,47.23737,16.632595
wd_Q116978746,Szombathely-Rendező vasútállomás,Szombathely,Hungary,Győr–Sopron–Ebenfurti Vasút,Wikidata,47.229261,16.637208
wd_Q21888103,Szombathely-Szőlős megállóhely,Szombathely,Hungary,Győr–Sopron–Ebenfurti Vasút,Wikidata,47.206466,16.641753
wd_Q22075994,Szorgalmatos megállóhely,Szorgalmatos,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.978758333,21.365288888
wd_Q116978748,Szuhakálló-Múcsony megállóhely,,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,48.281608,20.656355
wd_Q22071306,Szurdokpüspöki vasútállomás,Szurdokpüspöki,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.8515,19.690286111
wd_Q26833718,Szák-Szend megállóhely,Szákszend,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.516916,18.187264
wd_Q21877038,Szántód vasútállomás,Szántód,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.862263888,17.89955
wd_Q21876900,Szár megállóhely,Szárliget,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.485104,18.527632
wd_Q22002088,Szárazd megállóhely,Szárazd,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.5753,18.420368
wd_Q102143778,Szárazrét megállóhely,Székesfehérvár,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.200944444,18.381083333
wd_Q21890491,Szárföld megállóhely,Szárföld,Hungary,Győr–Sopron–Ebenfurti Vasút,Wikidata,47.589281,17.123
wd_Q21876903,Szárliget vasútállomás,Szárliget,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.518346,18.495825
wd_Q22039380,Szászberek megállóhely,Szászberek,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.320556,20.090947
wd_Q21998414,Szászvár megállóhely,Szászvár,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.287362,18.369811
wd_Q21876970,Százhalombatta vasútállomás,Százhalombatta,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.322483,18.89892
wd_Q2301391,Széchenyi fürdő,Budapest XIV. kerülete,Hungary,Budapesti Közlekedési Zrt.,Wikidata,47.517222222,19.080833333
wd_Q88469044,"Széchenyi-hegy, Gyermekvasút",Budapest,Hungary,Budapesti Közlekedési Zrt.,Wikidata,47.495237,18.979673
wd_Q23293144,Széchenyihegy vasútállomás,Budapest,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.4941227,18.976704
wd_Q22025112,Szécsény vasútállomás,Szécsény,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,48.092506,19.521224
wd_Q11086563,Székesfehérvár vasútállomás,Székesfehérvár,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.183413,18.424716
wd_Q21995684,Székkutas vasútállomás,Székkutas,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.504066666,20.540994444
wd_Q19758637,Szélhegy megállóhely,Solymár,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.601111,18.928056
wd_Q2533009,Széll Kálmán tér,Budapest,Hungary,,Wikidata,47.506944444,19.024722222
wd_Q23288262,Szépjuhászné vasútállomás,Budapest,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.5284007,18.9552207
wd_Q16508035,Szépvölgyi út,Budapest III. kerülete,Hungary,MÁV-HÉV Helyiérdekű Vasút Zrt.,Wikidata,47.527273,19.040131
wd_Q116978747,Szörény megállóhely,Szörény,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,45.971905,17.679943
wd_Q22025886,Szügy megállóhely,Szügy,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,48.036286,19.333062
wd_Q21866913,Sződ-Sződliget megállóhely,Sződliget,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.727951,19.154856
wd_Q22002367,Szőkéd megállóhely,Szőkéd,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,45.966982,18.290635
wd_Q21924727,Szőlősnyaraló megállóhely,Sülysáp,Hungary,,Wikidata,47.450703,19.559399
wd_Q21876922,Szőny megállóhely,Komárom,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.735716,18.177084
wd_Q21996839,Szőny-Déli megállóhely,Komárom,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.73687,18.143197
wd_Q22227131,Szőreg vasútállomás,Szeged,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.2117,20.182616666
wd_Q73035949,Szőreg-Újtelep megállóhely,Szőreg,Hungary,,Wikidata,46.198333,20.198333
wd_Q22023994,Sáferkút megállóhely,Drégelypalánk,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,48.028567,19.044313
wd_Q116978722,Sámod megállóhely,Sámod,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,45.84456,18.039235
wd_Q21898145,Sáp vasútállomás,Sáp,Hungary,,Wikidata,47.25974,21.360785
wd_Q21997551,Sárbogárd vasútállomás,Sárbogárd,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.896801,18.61187
wd_Q21999784,Sáregres megállóhely,Sáregres,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.782617,18.589087
wd_Q22116532,Sárhida megállóhely,Sárhida,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.755172222,16.851266666
wd_Q116978723,Sárkeresztúr megállóhely,,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.009187,18.55274
wd_Q116978724,Sármellék vasútállomás,Sármellék,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.709927,17.168508
wd_Q22002141,Sárosd vasútállomás,Sárosd,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.039566,18.660214
wd_Q22074890,Sárospatak vasútállomás,Sárospatak,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,48.325725,21.565905555
wd_Q116978725,Sárpentele megállóhely,Sárszentmihály,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.168867,18.360445
wd_Q116978726,Sárpilis-Várdomb megállóhely,,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.243584,18.720653
wd_Q22046813,Sárrétudvari megállóhely,Sárrétudvari,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.231404,21.180702
wd_Q116978728,Sárszentmihály vasútállomás,Sárszentmihály,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.170105,18.314803
wd_Q116978727,Sárszentágota megállóhely,,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.977502,18.569608
wd_Q21876827,Sárvár vasútállomás,Sárvár,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.25895,16.928933
wd_Q22057742,Sáránd vasútállomás,Mikepércs,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.414271,21.625131
wd_Q21998892,Sásd vasútállomás,Sásd,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.257212,18.104466
wd_Q102245654,Sáta megállóhely,Sáta,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,48.185444444,20.382611111
wd_Q22074891,Sátoraljaújhely vasútállomás,Sátoraljaújhely,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,48.385852777,21.657880555
wd_Q22117274,Sávoly vasútállomás,Sávoly,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.609219444,17.235322222
wd_Q116978732,Sóly megállóhely,,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.13003,18.037844
wd_Q33183495,Sósfürdő,Budapest XX. kerülete,Hungary,,Wikidata,47.436515,19.090701
wd_Q22054860,Sóstó megállóhely,Nyíregyháza,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.997097,21.729034
wd_Q116978735,Sóstógyógyfürdő megállóhely,,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,,
wd_Q22054863,Sóstóhegy vasútállomás,Nyíregyháza,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,48.012295,21.74279
wd_Q21924653,Sülysáp vasútállomás,Sülysáp,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.451842,19.527139
wd_Q22117134,Sümeg vasútállomás,Sümeg,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.981055555,17.270666666
wd_Q22117137,Sümegi Bazaltbánya megállóhely,Sümeg,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.952341666,17.292533333
wd_Q21996776,Süttő felső megállóhely,Süttő,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.756908986,18.437562435
wd_Q21996779,Süttő vasútállomás,Süttő,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.761286945,18.45489487
wd_Q22121891,Tab vasútállomás,Tab,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.734072222,18.041097222
wd_Q22031508,Tabdi megállóhely,Tabdi,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.679756,19.282572
wd_Q22039096,Tajó megállóhely,Kiskunmajsa,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.47253,19.650164
wd_Q22030369,Taksony vasútállomás,Taksony,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.320548,19.076661
wd_Q22074409,Taktaharkány vasútállomás,Taktaharkány,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,48.091911111,21.129066666
wd_Q22074410,Taktaszada megállóhely,Taktaszada,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,48.112530555,21.149452777
wd_Q73804149,Tamási vasútállomás,Tamási,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.628212,18.289974
wd_Q22077094,Tamásipuszta megállóhely,Nyíradony,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.632663888,21.795719444
wd_Q21876869,Tapolca vasútállomás,Tapolca,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.877016666,17.428763888
wd_Q22071287,Tar vasútállomás,Tar,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.956026,19.746348
wd_Q22074469,Tarcal vasútállomás,Tarcal,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,48.12505,21.339894444
wd_Q113190754,Tardosi Kőbányák megállóhely,Mónosbél,Hungary,,Wikidata,48.008805,20.326968
wd_Q21886089,Tarjánpuszta vasútállomás,Tarjánpuszta,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.504745,17.788806
wd_Q22047680,Tarnaszentmiklós vasútállomás,Tarnaszentmiklós,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.547163,20.390295
wd_Q30308588,Tarnaszentmária megállóhely,Tarnaszentmária,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.879259,20.197165
wd_Q22222640,Taszár vasútállomás,Taszár,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.363527777,17.893719444
wd_Q15122554,Tata vasútállomás,Tata,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.6647,18.3275
wd_Q12816463,Tatabánya vasútállomás,Tatabánya,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.58559,18.393157
wd_Q22132162,Tatárvár megállóhely,Öreglak,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.636566666,17.621222222
wd_Q22075989,Tedej megállóhely,Hajdúnánás,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.902719444,21.404069444
wd_Q116978749,Teklafalu megállóhely,Teklafalu,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,45.9576,17.733519
wd_Q22044064,Telekgerendás vasútállomás,Telekgerendás,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.655898,20.963899
wd_Q21997759,Tengelic megállóhely,Tengelic,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.51583,18.695126
wd_Q22056455,Tiborszállás megállóhely,Tiborszállás,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.815312,22.402856
wd_Q25834646,Timót utca,Budapest IX. kerülete,Hungary,MÁV-HÉV Helyiérdekű Vasút Zrt.,Wikidata,47.447975,19.090429
wd_Q22059422,Tiszaalpár alsó megállóhely,Tiszaalpár,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.790798,19.951498
wd_Q22059424,Tiszaalpár felső megállóhely,Tiszaalpár,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.836168,19.976955
wd_Q22059423,Tiszaalpár megállóhely,Tiszaalpár,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.818595,19.982657
wd_Q116978750,Tiszabercel megállóhely,,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,,
wd_Q22054876,Tiszabezdéd megállóhely,Tiszabezdéd,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,48.37131,22.144919
wd_Q116978751,Tiszacsege vasútállomás,Tiszacsege,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.693647,21.00851
wd_Q116978752,Tiszadada megállóhely,Tiszadada,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,48.019154,21.247299
wd_Q116978753,Tiszadob megállóhely,Tiszadob,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.994866,21.207819
wd_Q22074509,Tiszaeszlár megállóhely,Tiszaeszlár,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,48.010580555,21.492161111
wd_Q22061483,Tiszaföldvár vasútállomás,Tiszaföldvár,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.975661111,20.276630555
wd_Q22047650,Tiszafüred vasútállomás,Tiszafüred,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.627948,20.755804
wd_Q22047645,Tiszafüred-Gyártelep megállóhely,Tiszafüred,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.616025,20.737166
wd_Q22059189,Tiszajenő alsó megállóhely,Tiszajenő,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.017044,20.134536
wd_Q22059187,Tiszajenő-Vezseny megállóhely,Tiszajenő,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.036507,20.142425
wd_Q22059192,Tiszakécske vasútállomás,Tiszakécske,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.937469,20.081965
wd_Q22074505,Tiszalök vasútállomás,Tiszalök,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,48.012861111,21.369341666
wd_Q116978754,Tiszalöki Vízművek megállóhely,Tiszalök,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,48.017923,21.315286
wd_Q22074408,Tiszalúc megállóhely,Tiszalúc,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,48.039544444,21.056583333
wd_Q30702354,Tiszapalkonya-Erőmű vasútállomás,Tiszaújváros,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.909929,21.04864
wd_Q22059467,Tiszasas megállóhely,Tiszasas,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.825788,20.08989
wd_Q22047648,Tiszaszentimre megállóhely,Tiszaszentimre,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.49092,20.733336
wd_Q72939614,Tiszasziget-Újszentiván vasútállomás,Újszentiván,Hungary,,Wikidata,46.184444,20.17
wd_Q22047649,Tiszaszőlős vasútállomás,Tiszaszőlős,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.555228,20.728176
wd_Q116978756,Tiszatelek megállóhely,,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,,
wd_Q21921841,Tiszatenyő vasútállomás,Tiszatenyő,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.135695,20.369639
wd_Q22059466,Tiszaug megállóhely,Tiszaug,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.850475,20.074247222
wd_Q22059464,Tiszaug-Tiszahídfő megállóhely,Tiszaug,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.866162,20.052436
wd_Q22075990,Tiszavasvári vasútállomás,Tiszavasvári,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.945327777,21.375011111
wd_Q22059200,Tiszavárkony megállóhely,Tiszavárkony,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.059397,20.142824
wd_Q22041478,Tiszaújváros vasútállomás,Tiszaújváros,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.926054,21.030033
wd_Q22077096,Tisztavíz megállóhely,Nyíradony,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.644513888,21.823805555
wd_Q22074470,Tokaj vasútállomás,Tokaj,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,48.112991666,21.406988888
wd_Q21996752,Tokod vasútállomás,Tokod,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.734604,18.674676
wd_Q97656235,Tolmács megállóhely,Tolmács,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.9302799,19.1114491
wd_Q21997762,Tolna-Mözs vasútállomás,Tolna,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.414847,18.750089
wd_Q22002084,Tolnanémedi vasútállomás,Tolnanémedi,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.728926,18.477427
wd_Q22031459,Tompa megállóhely,Szabadka,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.233472,19.577216
wd_Q22227454,Tompapuszta megállóhely,Battonya,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.321011111,20.966975
wd_Q22121932,Toponár megállóhely,Kaposvár,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.395716666,17.839869444
wd_Q21887972,Tormásliget megállóhely,Tormásliget,Hungary,Győr–Sopron–Ebenfurti Vasút,Wikidata,47.430308,16.78167
wd_Q22073986,Tornanádaska vasútállomás,Tornanádaska,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,48.558019444,20.787097222
wd_Q22056400,Tornyospálca vasútállomás,Tornyospálca,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,48.268426,22.202202
wd_Q25834712,Torontál utca,Budapest XXIII. kerülete,Hungary,MÁV-HÉV Helyiérdekű Vasút Zrt.,Wikidata,47.423097,19.105265
wd_Q22086185,Tunyogmatolcs alsó megállóhely,Tunyogmatolcs,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.966091666,22.464808333
wd_Q22086181,Tunyogmatolcs megállóhely,Tunyogmatolcs,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.9606,22.442630555
wd_Q21877020,Tura megállóhely,Tura,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.6264,19.597194
wd_Q22054875,Tuzsér vasútállomás,Tuzsér,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,48.342411,22.131642
wd_Q21876151,Táborfalva vasútállomás,Táborfalva,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.098803,19.479039
wd_Q22075331,Tállya vasútállomás,Tállya,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,48.228175,21.223044444
wd_Q21924847,Tápiógyörgye vasútállomás,Tápiógyörgye,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.324965,19.949359
wd_Q21924789,Tápiószecső vasútállomás,Tápiószecső,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.441336,19.620543
wd_Q21924845,Tápiószele vasútállomás,Tápiószele,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.34625,19.873666
wd_Q21924835,Tápiószentmárton megállóhely,Tápiószentmárton,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.373678,19.797366
wd_Q26833621,Tápszentmiklós megállóhely,Tápszentmiklós,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.477222222,17.8675
wd_Q102145036,Tárkány-Csép megállóhely,Tárkány,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.594722222,18.041111111
wd_Q21876936,Tárnok vasútállomás,Tárnok,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.365795,18.874378
wd_Q21996736,Tát megállóhely,Tát,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.741395643,18.647394329
wd_Q22054785,Téglás megállóhely,Téglás,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.714613,21.684844
wd_Q3097158,Tétényliget megállóhely,Budapest XXII. kerülete,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.3852,18.9554
wd_Q16508036,Tímár utca,Budapest III. kerülete,Hungary,MÁV-HÉV Helyiérdekű Vasút Zrt.,Wikidata,47.53355,19.044225
wd_Q22075964,Tócóvölgy vasútállomás,Debrecen,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.5292,21.588677777
wd_Q102245229,Tófalu megállóhely,Tófalu,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,47.7745,20.230666666
wd_Q22116522,Tófej megállóhely,Tófej,Hungary,MÁV Magyar Államvasutak Zrt.,Wikidata,46.669897222,16.800611111
